substage,run_id,recipe,split,step,n_pairs,phase_train_n_pairs,accuracy,cross_entropy,random_accuracy,random_cross_entropy,grad_norm,lr,elapsed_sec,status
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,1,1,"1,2",0.0,6.392670631408691,0.125,2.0794415416798357,6.7972515726571086,2e-06,0.35366344451904297,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,100,1,"1,2",1.0,0.016871996223926544,0.125,2.0794415416798357,0.10294853597003328,0.0002,2.842176914215088,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,200,2,"1,2",0.546875,0.6976622343063354,0.125,2.0794415416798357,1.4860505852109636,0.0004,5.4586732387542725,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,300,2,"1,2",0.5625,0.6985148191452026,0.125,2.0794415416798357,1.3870463193841824,0.0006,8.079040765762329,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,400,2,"1,2",0.51953125,0.7214492559432983,0.125,2.0794415416798357,0.9122895237111054,0.0008,10.672563314437866,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,500,2,"1,2",0.54296875,0.7103899717330933,0.125,2.0794415416798357,1.1517849469493173,0.001,13.212979555130005,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,600,2,"1,2",0.5546875,0.6270314455032349,0.125,2.0794415416798357,0.6987335221008442,0.001,15.811586856842041,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,700,1,"1,2",1.0,0.0011745633091777563,0.125,2.0794415416798357,0.008997575845921582,0.001,18.342893600463867,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,800,1,"1,2",1.0,0.0015086268540471792,0.125,2.0794415416798357,0.01505185719566855,0.001,20.869885683059692,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,900,1,"1,2",1.0,0.0008893049089238048,0.125,2.0794415416798357,0.006847763954673228,0.001,23.39910125732422,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,1000,2,"1,2",0.63671875,0.5858869552612305,0.125,2.0794415416798357,1.5000255174491683,0.001,25.92125129699707,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,1000,1,"1,2",1.0,0.0007840872513042996,0.125,2.0794415416798357,,0.001,30.749745845794678,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,1000,2,"1,2",0.661376953125,0.5552738709375262,0.125,2.0794415416798357,,0.001,30.749756813049316,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,1000,4,"1,2",0.3419189453125,2.1511238738894463,0.125,2.0794415416798357,,0.001,30.749762535095215,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,1000,8,"1,2",0.215087890625,2.6175986155867577,0.125,2.0794415416798357,,0.001,30.749767541885376,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,1100,1,"1,2",1.0,0.0005465991562232375,0.125,2.0794415416798357,0.0037698860411308622,0.001,33.422582387924194,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,1200,1,"1,2",1.0,0.0006189728155732155,0.125,2.0794415416798357,0.005111686645880659,0.001,35.973087549209595,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,1300,1,"1,2",1.0,0.000466774741653353,0.125,2.0794415416798357,0.0032942363033028766,0.001,38.51329302787781,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,1400,2,"1,2",0.6953125,0.8169184327125549,0.125,2.0794415416798357,22.093138712545365,0.001,41.08242678642273,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,1500,2,"1,2",0.81640625,0.46847212314605713,0.125,2.0794415416798357,41.22759276068342,0.001,43.64726185798645,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,1600,2,"1,2",0.92578125,0.2264806628227234,0.125,2.0794415416798357,0.9993264032054732,0.001,46.18412470817566,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,1700,1,"1,2",1.0,0.0003540860489010811,0.125,2.0794415416798357,0.00431661995027259,0.001,48.723352909088135,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,1800,2,"1,2",0.9765625,0.09766465425491333,0.125,2.0794415416798357,3.7234952942152497,0.001,51.29497265815735,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,1900,2,"1,2",0.8359375,0.31340470910072327,0.125,2.0794415416798357,11.756996831599238,0.001,53.82817029953003,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,2000,1,"1,2",1.0,0.00022421304311137646,0.125,2.0794415416798357,0.001628403968601702,0.001,56.356841802597046,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,2000,1,"1,2",1.0,0.0002204488660026982,0.125,2.0794415416798357,,0.001,61.14051866531372,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,2000,2,"1,2",0.7816162109375,0.600442142225802,0.125,2.0794415416798357,,0.001,61.1405291557312,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,2000,4,"1,2",0.3416748046875,3.587351970374584,0.125,2.0794415416798357,,0.001,61.140533208847046,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,2000,8,"1,2",0.22509765625,4.166136488318443,0.125,2.0794415416798357,,0.001,61.14053773880005,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,2100,1,"1,2",1.0,0.00010459474287927151,0.125,2.0794415416798357,0.0007462009087339174,0.001,63.75469660758972,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,2200,2,"1,2",0.8203125,0.7251119613647461,0.125,2.0794415416798357,71.3803188852158,0.001,66.32864713668823,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,2300,2,"1,2",0.9140625,0.2215387523174286,0.125,2.0794415416798357,2.5258999631533987,0.001,68.87913703918457,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,2400,2,"1,2",0.734375,1.1669254302978516,0.125,2.0794415416798357,5.341043124349267,0.001,71.50890016555786,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,2500,1,"1,2",1.0,0.0002580010623205453,0.125,2.0794415416798357,0.0022923564519633974,0.001,74.02787590026855,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,2600,2,"1,2",0.96875,0.08412258327007294,0.125,2.0794415416798357,3.7683835033483617,0.001,76.5487310886383,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,2700,1,"1,2",1.0,8.118439291138202e-05,0.125,2.0794415416798357,0.0007177512632903229,0.001,79.08408904075623,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,2800,2,"1,2",0.98828125,0.03415127843618393,0.125,2.0794415416798357,5.971498343944475,0.001,81.6210629940033,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,2900,2,"1,2",0.99609375,0.013562865555286407,0.125,2.0794415416798357,0.5704894952336595,0.001,84.14386510848999,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,3000,2,"1,2",0.99609375,0.013226416893303394,0.125,2.0794415416798357,1.2205557848311894,0.001,86.70674681663513,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,3000,1,"1,2",1.0,2.2704352204527822e-05,0.125,2.0794415416798357,,0.001,91.47617030143738,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,3000,2,"1,2",0.996337890625,0.015013161126262276,0.125,2.0794415416798357,,0.001,91.47617864608765,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,3000,4,"1,2",0.3468017578125,6.442114055156708,0.125,2.0794415416798357,,0.001,91.47618365287781,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,3000,8,"1,2",0.2310791015625,7.429865464568138,0.125,2.0794415416798357,,0.001,91.47618699073792,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,3100,2,"1,2",0.99609375,0.03627035766839981,0.125,2.0794415416798357,1.23843298768589,0.001,94.12791681289673,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,3200,1,"1,2",1.0,3.3830343454610556e-05,0.125,2.0794415416798357,0.0003448126710433274,0.001,96.64679408073425,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,3300,1,"1,2",1.0,7.663391443202272e-05,0.125,2.0794415416798357,0.0011826612184997678,0.001,99.20471143722534,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,3400,1,"1,2",1.0,7.821174222044647e-05,0.125,2.0794415416798357,0.0016870888772725784,0.001,101.76034665107727,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,3500,2,"1,2",1.0,0.0004057095793541521,0.125,2.0794415416798357,0.010419168768437468,0.001,104.31766414642334,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,3600,2,"1,2",0.99609375,0.011817405000329018,0.125,2.0794415416798357,1.2001215231834386,0.001,106.94220328330994,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,3700,2,"1,2",0.9921875,0.0516854003071785,0.125,2.0794415416798357,1.3413939806357282,0.001,109.30449199676514,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,3800,2,"1,2",1.0,0.0006449916400015354,0.125,2.0794415416798357,0.05795547004974019,0.001,111.94668674468994,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,3900,1,"1,2",1.0,2.997189585585147e-05,0.125,2.0794415416798357,0.0008290823436224575,0.001,114.7297351360321,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,4000,2,"1,2",0.9921875,0.053244564682245255,0.125,2.0794415416798357,0.626226719531921,0.001,117.52144646644592,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,4000,1,"1,2",1.0,3.843997046715231e-05,0.125,2.0794415416798357,,0.001,123.24626755714417,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,4000,2,"1,2",0.9990234375,0.005286623943447921,0.125,2.0794415416798357,,0.001,123.24628043174744,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,4000,4,"1,2",0.3428955078125,7.344847127795219,0.125,2.0794415416798357,,0.001,123.24628329277039,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,4000,8,"1,2",0.2252197265625,8.146946027874947,0.125,2.0794415416798357,,0.001,123.24628639221191,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,4100,1,"1,2",1.0,3.7471203540917486e-05,0.125,2.0794415416798357,0.000861019193770165,0.001,125.93012690544128,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,4200,1,"1,2",1.0,1.2405029337969609e-05,0.125,2.0794415416798357,0.00016505469332785694,0.001,128.63247632980347,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,4300,2,"1,2",0.99609375,0.04747721552848816,0.125,2.0794415416798357,0.2583548971210537,0.001,131.27106285095215,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,4400,1,"1,2",1.0,0.0001275036484003067,0.125,2.0794415416798357,0.006552410624965256,0.001,133.87728881835938,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,4500,2,"1,2",0.99609375,0.03327711299061775,0.125,2.0794415416798357,0.755662428565966,0.001,136.51617217063904,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,4600,2,"1,2",1.0,0.00024202099302783608,0.125,2.0794415416798357,0.04565992559322505,0.001,139.09558486938477,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,4700,1,"1,2",1.0,5.832113674841821e-05,0.125,2.0794415416798357,0.0012925587362484503,0.001,141.7056701183319,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,4800,1,"1,2",1.0,6.726827450620476e-06,0.125,2.0794415416798357,0.0002794663238635305,0.001,144.34166955947876,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,4900,2,"1,2",1.0,0.0005145849427208304,0.125,2.0794415416798357,0.015844728525476862,0.001,146.87940216064453,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,5000,1,"1,2",1.0,1.1615301445999648e-05,0.125,2.0794415416798357,0.00046297292511726505,0.001,149.27060651779175,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,5000,1,"1,2",1.0,4.519021976534532e-05,0.125,2.0794415416798357,,0.001,154.05819368362427,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,5000,2,"1,2",1.0,0.0003641691523625923,0.125,2.0794415416798357,,0.001,154.0582025051117,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,5000,4,"1,2",0.3505859375,7.85181188583374,0.125,2.0794415416798357,,0.001,154.05820631980896,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,5000,8,"1,2",0.2352294921875,8.781001955270767,0.125,2.0794415416798357,,0.001,154.0582094192505,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,5100,2,"1,2,4",0.99609375,0.03886435553431511,0.125,2.0794415416798357,0.3432667226401932,0.001,156.9297502040863,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,5200,1,"1,2,4",1.0,4.8201469326158985e-05,0.125,2.0794415416798357,0.00037844343989084544,0.001,159.56692147254944,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,5300,4,"1,2,4",0.3203125,1.4738070964813232,0.125,2.0794415416798357,2.053615032549126,0.001,162.1953468322754,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,5400,2,"1,2,4",0.99609375,0.012584444135427475,0.125,2.0794415416798357,0.13822905205224306,0.001,164.8502857685089,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,5500,2,"1,2,4",0.9921875,0.010050663724541664,0.125,2.0794415416798357,0.1487387958384377,0.001,167.47817707061768,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,5600,2,"1,2,4",1.0,0.00035710184602066875,0.125,2.0794415416798357,0.002589158659260116,0.001,170.0709686279297,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,5700,2,"1,2,4",0.9921875,0.022012650966644287,0.125,2.0794415416798357,1.0771080121760253,0.001,172.67626762390137,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,5800,2,"1,2,4",0.9921875,0.042436327785253525,0.125,2.0794415416798357,0.4968806191846007,0.001,175.27568006515503,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,5900,4,"1,2,4",0.359375,1.26319420337677,0.125,2.0794415416798357,1.142763309946169,0.001,177.87961840629578,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,6000,1,"1,2,4",1.0,9.336126822745427e-05,0.125,2.0794415416798357,0.002579218839707072,0.001,180.5408000946045,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,6000,1,"1,2,4",1.0,9.691631476016482e-05,0.125,2.0794415416798357,,0.001,185.42468547821045,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,6000,2,"1,2,4",0.9998779296875,0.002065234783003689,0.125,2.0794415416798357,,0.001,185.42469549179077,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,6000,4,"1,2,4",0.371826171875,1.2193847186863422,0.125,2.0794415416798357,,0.001,185.42470121383667,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,6000,8,"1,2,4",0.2430419921875,2.0277889743447304,0.125,2.0794415416798357,,0.001,185.42470479011536,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,6100,1,"1,2,4",1.0,4.5128643250791356e-05,0.125,2.0794415416798357,0.0003526869757997445,0.001,188.28781461715698,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,6200,2,"1,2,4",1.0,0.001961313420906663,0.125,2.0794415416798357,0.0915537799149411,0.001,190.92449569702148,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,6300,1,"1,2,4",1.0,9.763872367329895e-05,0.125,2.0794415416798357,0.0009591677629065691,0.001,193.55006408691406,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,6400,1,"1,2,4",1.0,9.756317012943327e-05,0.125,2.0794415416798357,0.0021850392456509164,0.001,196.2181088924408,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,6500,1,"1,2,4",1.0,0.00014210205699782819,0.125,2.0794415416798357,0.001994979551619883,0.001,198.82937836647034,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,6600,2,"1,2,4",0.99609375,0.007781663443893194,0.125,2.0794415416798357,0.43556189642359966,0.001,201.42561531066895,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,6700,1,"1,2,4",1.0,6.693588511552662e-05,0.125,2.0794415416798357,0.0006088249460442788,0.001,204.0937111377716,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,6800,4,"1,2,4",0.4296875,1.1714677810668945,0.125,2.0794415416798357,0.6991976039553927,0.001,206.72889518737793,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,6900,2,"1,2,4",1.0,0.0007923270459286869,0.125,2.0794415416798357,0.007932486378712229,0.001,209.32170581817627,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,7000,2,"1,2,4",1.0,0.00034323197905905545,0.125,2.0794415416798357,0.0052237350211908114,0.001,212.0065085887909,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,7000,1,"1,2,4",1.0,2.199296477556345e-05,0.125,2.0794415416798357,,0.001,218.2326159477234,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,7000,2,"1,2,4",0.9990234375,0.004330011163801828,0.125,2.0794415416798357,,0.001,218.23262643814087,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,7000,4,"1,2,4",0.37548828125,1.1994875743985176,0.125,2.0794415416798357,,0.001,218.23263096809387,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,eval,7000,8,"1,2,4",0.2559814453125,1.909189347177744,0.125,2.0794415416798357,,0.001,218.2326340675354,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,7100,1,"1,2,4",1.0,5.6160737585742027e-05,0.125,2.0794415416798357,0.0006091472596612395,0.001,221.05818700790405,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,7200,2,"1,2,4",0.99609375,0.010433797724545002,0.125,2.0794415416798357,1.5120870006979705,0.001,223.63889336585999,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,7300,1,"1,2,4",1.0,1.6251427950919606e-05,0.125,2.0794415416798357,0.00010589170409424327,0.001,226.32170701026917,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,7400,4,"1,2,4",0.41015625,1.1603832244873047,0.125,2.0794415416798357,0.9783452712403077,0.001,228.9778094291687,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,7500,1,"1,2,4",1.0,2.1736144844908267e-05,0.125,2.0794415416798357,0.00022017646278061351,0.001,231.59067702293396,ok
B0C.1,stage_b0c_b01_curriculum_v8_seed0,curriculum N_VALUES=8,train,7600,1,"1,2,4",1.0,1.841702760430053e-05,0.125,2.0794415416798357,0.0001663754864673243,0.001,234.20251727104187,ok
